customer_id,tier_2016,tier_2017,tier_2018,tier_2019,tier_2020,tier_2021,tier_2022,tier_2023,tier_2024,gender,age_2016,age_2017,age_2018,age_2019,age_2020,age_2021,age_2022,age_2023,age_2024,th,ch
SYNTH_00751,1,0,0,0,0,0,0,0,0,F,46,47,48,49,50,51,52,53,54,100000000,100000000
SYNTH_00752,0,0,0,0,0,0,0,0,0,F,25,26,27,28,29,30,31,32,33,000000000,000000000
SYNTH_00753,1,1,1,0,0,0,0,0,0,M,54,55,56,57,58,59,60,61,62,111000000,111000000
SYNTH_00754,0,0,0,0,0,0,0,0,0,F,23,24,25,26,27,28,29,30,31,000000000,000000000
SYNTH_00755,0,0,0,0,0,0,0,0,0,F,61,62,63,64,65,66,67,68,69,000000000,000000000
SYNTH_00756,0,1,0,0,0,0,0,0,0,F,37,38,39,40,41,42,43,44,45,010000000,010000000
SYNTH_00757,0,0,0,0,0,0,0,1,0,F,36,37,38,39,40,41,42,43,44,000000010,000000010
SYNTH_00758,1,0,0,0,0,0,0,0,0,F,34,35,36,37,38,39,40,41,42,100000000,100000000
SYNTH_00759,1,1,0,0,0,0,0,0,0,M,36,37,38,39,40,41,42,43,44,110000000,110000000
SYNTH_00760,0,0,1,1,1,2,1,1,1,F,51,52,53,54,55,56,57,58,59,001111111,001111111
SYNTH_00761,1,0,0,0,0,0,0,0,0,F,41,42,43,44,45,46,47,48,49,100000000,100000000
SYNTH_00762,1,0,1,0,0,0,0,0,0,M,19,20,21,22,23,24,25,26,27,101000000,101000000
SYNTH_00763,1,1,1,1,1,0,0,0,0,M,45,46,47,48,49,50,51,52,53,111110000,111110000
SYNTH_00764,0,0,0,0,0,0,1,0,0,M,27,28,29,30,31,32,33,34,35,000000100,000000100
SYNTH_00765,1,1,0,0,0,0,0,0,0,F,18,19,20,21,22,23,24,25,26,110000000,110000000
SYNTH_00766,1,1,1,1,1,0,1,0,0,M,61,62,63,64,65,66,67,68,69,111110100,111110100
SYNTH_00767,0,0,0,0,0,0,0,0,0,F,30,31,32,33,34,35,36,37,38,000000000,000000000
SYNTH_00768,1,1,0,0,0,0,0,0,0,F,47,48,49,50,51,52,53,54,55,110000000,110000000
SYNTH_00769,0,1,0,1,1,1,0,0,0,F,22,23,24,25,26,27,28,29,30,010111000,010111000
SYNTH_00770,1,0,0,0,0,0,0,0,0,M,32,33,34,35,36,37,38,39,40,100000000,100000000
SYNTH_00771,0,1,1,1,0,0,0,0,0,F,34,35,36,37,38,39,40,41,42,011100000,011100000
SYNTH_00772,0,0,1,1,0,0,0,0,0,UNKNOWN,19,20,21,22,23,24,25,26,27,001100000,001100000
SYNTH_00773,0,0,0,0,0,0,1,1,0,M,69,70,71,72,73,74,75,76,77,000000110,000000110
SYNTH_00774,1,0,1,1,0,0,0,0,0,UNKNOWN,30,31,32,33,34,35,36,37,38,101100000,101100000
SYNTH_00775,0,0,0,0,0,0,1,0,0,M,46,47,48,49,50,51,52,53,54,000000100,000000100
SYNTH_00776,0,1,1,0,0,0,0,0,0,F,45,46,47,48,49,50,51,52,53,011000000,011000000
SYNTH_00777,1,0,0,0,0,0,0,0,0,M,37,38,39,40,41,42,43,44,45,100000000,100000000
SYNTH_00778,0,0,0,1,1,1,1,0,0,M,46,47,48,49,50,51,52,53,54,000111100,000111100
SYNTH_00779,0,0,0,0,0,1,0,1,0,M,45,46,47,48,49,50,51,52,53,000001010,000001010
SYNTH_00780,1,1,0,0,0,1,0,0,0,M,16,17,18,19,20,21,22,23,24,110001000,110001000
SYNTH_00781,0,0,0,0,0,0,0,0,0,M,51,52,53,54,55,56,57,58,59,000000000,000000000
SYNTH_00782,1,1,1,0,0,0,0,0,0,F,18,19,20,21,22,23,24,25,26,111000000,111000000
SYNTH_00783,0,0,0,1,2,0,1,1,0,M,37,38,39,40,41,42,43,44,45,000110110,000110110
SYNTH_00784,0,0,0,0,0,0,0,0,1,M,33,34,35,36,37,38,39,40,41,000000001,000000001
SYNTH_00785,1,1,0,0,0,0,0,0,0,F,38,39,40,41,42,43,44,45,46,110000000,110000000
SYNTH_00786,0,0,0,0,0,0,1,0,0,F,16,17,18,19,20,21,22,23,24,000000100,000000100
SYNTH_00787,1,1,0,0,0,1,1,1,0,M,53,54,55,56,57,58,59,60,61,110001110,110001110
SYNTH_00788,0,0,0,0,1,1,1,1,1,F,36,37,38,39,40,41,42,43,44,000011111,000011111
SYNTH_00789,0,1,0,0,0,0,0,0,0,M,15,16,17,18,19,20,21,22,23,010000000,010000000
SYNTH_00790,0,0,0,0,0,0,0,0,0,F,12,13,14,15,16,17,18,19,20,000000000,000000000
SYNTH_00791,0,0,0,0,0,0,0,0,0,UNKNOWN,43,44,45,46,47,48,49,50,51,000000000,000000000
SYNTH_00792,0,0,0,0,0,0,0,0,0,F,51,52,53,54,55,56,57,58,59,000000000,000000000
SYNTH_00793,1,1,0,0,0,0,0,0,0,F,44,45,46,47,48,49,50,51,52,110000000,110000000
SYNTH_00794,0,0,1,1,0,0,0,0,0,F,54,55,56,57,58,59,60,61,62,001100000,001100000
SYNTH_00795,0,1,0,0,0,0,0,0,0,F,56,57,58,59,60,61,62,63,64,010000000,010000000
SYNTH_00796,1,0,0,0,0,0,0,0,0,F,63,64,65,66,67,68,69,70,71,100000000,100000000
SYNTH_00797,1,1,1,1,0,0,0,0,0,M,69,70,71,72,73,74,75,76,77,111100000,111100000
SYNTH_00798,0,0,0,1,1,0,0,0,0,F,64,65,66,67,68,69,70,71,72,000110000,000110000
SYNTH_00799,0,0,1,1,0,0,0,0,0,F,58,59,60,61,62,63,64,65,66,001100000,001100000
SYNTH_00800,0,0,0,1,1,1,1,0,0,F,37,38,39,40,41,42,43,44,45,000111100,000111100
SYNTH_00801,1,0,1,1,1,0,0,0,0,M,41,42,43,44,45,46,47,48,49,101110000,101110000
SYNTH_00802,0,0,0,0,0,1,0,1,0,M,48,49,50,51,52,53,54,55,56,000001010,000001010
SYNTH_00803,0,0,1,0,1,1,0,0,0,F,21,22,23,24,25,26,27,28,29,001011000,001011000
SYNTH_00804,0,1,1,1,1,1,0,1,1,M,51,52,53,54,55,56,57,58,59,011111011,011111011
SYNTH_00805,0,0,1,1,0,0,1,0,0,M,46,47,48,49,50,51,52,53,54,001100100,001100100
SYNTH_00806,0,0,0,1,1,1,0,1,0,M,42,43,44,45,46,47,48,49,50,000111010,000111010
SYNTH_00807,1,0,1,1,1,0,0,0,0,F,61,62,63,64,65,66,67,68,69,101110000,101110000
SYNTH_00808,1,1,1,1,1,0,0,0,0,M,52,53,54,55,56,57,58,59,60,111110000,111110000
SYNTH_00809,0,0,0,0,0,0,0,0,1,M,67,68,69,70,71,72,73,74,75,000000001,000000001
SYNTH_00810,0,0,1,0,1,1,0,0,0,M,69,70,71,72,73,74,75,76,77,001011000,001011000
SYNTH_00811,1,0,0,1,0,0,0,0,0,F,60,61,62,63,64,65,66,67,68,100100000,100100000
SYNTH_00812,0,0,0,0,0,0,0,0,1,F,29,30,31,32,33,34,35,36,37,000000001,000000001
SYNTH_00813,0,2,1,0,1,1,0,0,2,M,23,24,25,26,27,28,29,30,31,011011001,011011001
SYNTH_00814,1,0,1,1,0,0,0,0,0,M,29,30,31,32,33,34,35,36,37,101100000,101100000
SYNTH_00815,0,0,0,0,0,1,1,1,0,UNKNOWN,54,55,56,57,58,59,60,61,62,000001110,000001110
SYNTH_00816,0,0,0,0,0,1,1,1,0,M,62,63,64,65,66,67,68,69,70,000001110,000001110
SYNTH_00817,1,1,0,0,0,0,0,0,0,F,63,64,65,66,67,68,69,70,71,110000000,110000000
SYNTH_00818,0,1,2,1,0,0,1,1,1,M,52,53,54,55,56,57,58,59,60,011100111,011100111
SYNTH_00819,1,0,0,0,0,0,0,0,0,F,52,53,54,55,56,57,58,59,60,100000000,100000000
SYNTH_00820,0,0,1,1,1,1,1,0,1,M,68,69,70,71,72,73,74,75,76,001111101,001111101
SYNTH_00821,0,1,1,0,0,0,0,0,0,F,52,53,54,55,56,57,58,59,60,011000000,011000000
SYNTH_00822,0,1,1,0,0,0,0,0,0,M,20,21,22,23,24,25,26,27,28,011000000,011000000
SYNTH_00823,0,0,1,0,0,0,0,0,0,F,41,42,43,44,45,46,47,48,49,001000000,001000000
SYNTH_00824,0,0,0,0,1,0,0,0,0,F,33,34,35,36,37,38,39,40,41,000010000,000010000
SYNTH_00825,1,0,1,1,1,1,1,0,1,F,49,50,51,52,53,54,55,56,57,101111101,101111101
SYNTH_00826,0,1,0,2,0,0,1,0,1,M,49,50,51,52,53,54,55,56,57,010100101,010100101
SYNTH_00827,1,0,0,0,0,0,0,0,0,M,29,30,31,32,33,34,35,36,37,100000000,100000000
SYNTH_00828,0,0,0,0,0,1,0,0,0,F,29,30,31,32,33,34,35,36,37,000001000,000001000
SYNTH_00829,1,1,1,0,0,0,0,0,0,F,17,18,19,20,21,22,23,24,25,111000000,111000000
SYNTH_00830,0,0,1,0,0,0,0,0,0,M,29,30,31,32,33,34,35,36,37,001000000,001000000
SYNTH_00831,0,1,0,0,0,0,0,0,0,M,60,61,62,63,64,65,66,67,68,010000000,010000000
SYNTH_00832,1,0,0,0,0,0,0,0,0,M,50,51,52,53,54,55,56,57,58,100000000,100000000
SYNTH_00833,0,0,1,0,0,0,0,0,0,F,67,68,69,70,71,72,73,74,75,001000000,001000000
SYNTH_00834,0,0,0,0,0,0,0,0,0,F,66,67,68,69,70,71,72,73,74,000000000,000000000
SYNTH_00835,0,0,1,1,1,0,0,0,0,F,62,63,64,65,66,67,68,69,70,001110000,001110000
SYNTH_00836,0,0,0,0,0,0,1,1,1,F,22,23,24,25,26,27,28,29,30,000000111,000000111
SYNTH_00837,0,0,0,0,0,0,0,0,1,UNKNOWN,31,32,33,34,35,36,37,38,39,000000001,000000001
SYNTH_00838,0,0,0,0,0,0,0,0,0,M,15,16,17,18,19,20,21,22,23,000000000,000000000
SYNTH_00839,1,0,0,0,0,0,0,0,0,M,17,18,19,20,21,22,23,24,25,100000000,100000000
SYNTH_00840,0,1,0,0,0,0,0,0,0,F,25,26,27,28,29,30,31,32,33,010000000,010000000
SYNTH_00841,0,0,0,0,1,0,0,0,0,M,28,29,30,31,32,33,34,35,36,000010000,000010000
SYNTH_00842,0,0,1,0,0,0,0,0,0,M,12,13,14,15,16,17,18,19,20,001000000,001000000
SYNTH_00843,1,1,0,0,0,0,0,0,0,M,61,62,63,64,65,66,67,68,69,110000000,110000000
SYNTH_00844,1,0,0,0,0,0,0,0,0,M,43,44,45,46,47,48,49,50,51,100000000,100000000
SYNTH_00845,0,0,0,0,0,0,1,0,0,F,50,51,52,53,54,55,56,57,58,000000100,000000100
SYNTH_00846,0,0,1,1,1,0,0,0,0,M,50,51,52,53,54,55,56,57,58,001110000,001110000
SYNTH_00847,0,0,1,1,1,0,1,0,0,M,69,70,71,72,73,74,75,76,77,001110100,001110100
SYNTH_00848,1,0,0,0,0,0,0,0,0,F,20,21,22,23,24,25,26,27,28,100000000,100000000
SYNTH_00849,0,0,0,0,0,0,0,1,0,M,32,33,34,35,36,37,38,39,40,000000010,000000010
SYNTH_00850,1,1,0,0,0,0,0,0,0,M,30,31,32,33,34,35,36,37,38,110000000,110000000
SYNTH_00851,1,0,1,0,0,0,0,0,0,M,44,45,46,47,48,49,50,51,52,101000000,101000000
SYNTH_00852,0,0,0,0,0,1,1,0,0,F,43,44,45,46,47,48,49,50,51,000001100,000001100
SYNTH_00853,0,0,0,0,0,0,1,0,1,M,58,59,60,61,62,63,64,65,66,000000101,000000101
SYNTH_00854,2,0,0,0,0,0,0,0,0,F,45,46,47,48,49,50,51,52,53,100000000,100000000
SYNTH_00855,1,0,0,0,0,0,0,0,0,F,25,26,27,28,29,30,31,32,33,100000000,100000000
SYNTH_00856,0,0,0,0,0,0,0,0,0,F,45,46,47,48,49,50,51,52,53,000000000,000000000
SYNTH_00857,0,0,0,0,0,1,0,0,0,M,68,69,70,71,72,73,74,75,76,000001000,000001000
SYNTH_00858,0,0,0,0,0,0,0,0,0,UNKNOWN,46,47,48,49,50,51,52,53,54,000000000,000000000
SYNTH_00859,1,0,0,0,0,0,0,0,0,M,46,47,48,49,50,51,52,53,54,100000000,100000000
SYNTH_00860,0,0,0,1,1,0,0,0,0,M,22,23,24,25,26,27,28,29,30,000110000,000110000
SYNTH_00861,0,0,0,0,1,1,1,0,0,M,12,13,14,15,16,17,18,19,20,000011100,000011100
SYNTH_00862,0,0,0,0,2,1,1,0,0,M,24,25,26,27,28,29,30,31,32,000011100,000011100
SYNTH_00863,0,1,0,1,0,0,0,0,0,M,13,14,15,16,17,18,19,20,21,010100000,010100000
SYNTH_00864,1,0,0,0,1,1,1,1,0,M,38,39,40,41,42,43,44,45,46,100011110,100011110
SYNTH_00865,0,0,0,0,0,0,0,0,0,M,64,65,66,67,68,69,70,71,72,000000000,000000000
SYNTH_00866,0,0,0,0,0,0,1,0,0,M,38,39,40,41,42,43,44,45,46,000000100,000000100
SYNTH_00867,0,0,0,0,0,1,0,1,2,F,50,51,52,53,54,55,56,57,58,000001011,000001011
SYNTH_00868,1,0,1,0,0,0,0,0,0,F,62,63,64,65,66,67,68,69,70,101000000,101000000
SYNTH_00869,1,0,0,0,0,0,0,0,0,M,57,58,59,60,61,62,63,64,65,100000000,100000000
SYNTH_00870,0,0,0,0,0,1,1,0,0,F,50,51,52,53,54,55,56,57,58,000001100,000001100
SYNTH_00871,0,0,0,0,0,0,0,0,0,M,58,59,60,61,62,63,64,65,66,000000000,000000000
SYNTH_00872,0,0,0,0,0,0,0,0,1,M,28,29,30,31,32,33,34,35,36,000000001,000000001
SYNTH_00873,1,0,1,1,1,0,0,0,0,M,36,37,38,39,40,41,42,43,44,101110000,101110000
SYNTH_00874,0,0,1,0,0,1,1,1,0,M,35,36,37,38,39,40,41,42,43,001001110,001001110
SYNTH_00875,0,0,0,0,0,1,1,0,0,M,59,60,61,62,63,64,65,66,67,000001100,000001100
SYNTH_00876,0,1,0,1,2,1,0,0,1,M,36,37,38,39,40,41,42,43,44,010111001,010111001
SYNTH_00877,1,0,0,0,0,0,0,0,0,M,67,68,69,70,71,72,73,74,75,100000000,100000000
SYNTH_00878,0,1,0,1,0,0,0,0,0,M,23,24,25,26,27,28,29,30,31,010100000,010100000
SYNTH_00879,0,1,0,1,0,0,0,1,2,M,22,23,24,25,26,27,28,29,30,010100011,010100011
SYNTH_00880,1,2,1,0,1,0,0,1,0,M,54,55,56,57,58,59,60,61,62,111010010,111010010
SYNTH_00881,0,1,1,1,1,0,1,1,0,M,57,58,59,60,61,62,63,64,65,011110110,011110110
SYNTH_00882,0,0,0,0,0,0,1,1,0,M,52,53,54,55,56,57,58,59,60,000000110,000000110
SYNTH_00883,0,0,0,0,0,0,0,0,0,M,30,31,32,33,34,35,36,37,38,000000000,000000000
SYNTH_00884,1,1,0,1,0,1,0,0,0,M,12,13,14,15,16,17,18,19,20,110101000,110101000
SYNTH_00885,1,1,1,0,0,0,0,0,0,M,30,31,32,33,34,35,36,37,38,111000000,111000000
SYNTH_00886,0,0,0,0,0,0,0,0,0,M,39,40,41,42,43,44,45,46,47,000000000,000000000
SYNTH_00887,1,0,1,1,1,0,0,0,0,F,36,37,38,39,40,41,42,43,44,101110000,101110000
SYNTH_00888,0,0,0,0,0,0,0,0,0,M,66,67,68,69,70,71,72,73,74,000000000,000000000
SYNTH_00889,0,0,1,0,1,0,1,0,0,M,62,63,64,65,66,67,68,69,70,001010100,001010100
SYNTH_00890,1,1,1,0,0,1,1,0,0,M,57,58,59,60,61,62,63,64,65,111001100,111001100
SYNTH_00891,0,0,0,0,0,0,0,0,0,F,13,14,15,16,17,18,19,20,21,000000000,000000000
SYNTH_00892,1,0,1,0,2,1,1,2,2,F,19,20,21,22,23,24,25,26,27,101011111,101011111
SYNTH_00893,0,1,1,0,0,0,0,0,0,F,37,38,39,40,41,42,43,44,45,011000000,011000000
SYNTH_00894,0,0,0,1,0,0,0,0,0,F,48,49,50,51,52,53,54,55,56,000100000,000100000
SYNTH_00895,0,0,0,0,0,0,1,0,0,M,52,53,54,55,56,57,58,59,60,000000100,000000100
SYNTH_00896,1,0,0,1,1,0,0,0,0,F,29,30,31,32,33,34,35,36,37,100110000,100110000
SYNTH_00897,1,1,0,0,0,0,0,0,0,M,18,19,20,21,22,23,24,25,26,110000000,110000000
SYNTH_00898,1,0,0,0,0,0,0,0,0,F,31,32,33,34,35,36,37,38,39,100000000,100000000
SYNTH_00899,0,1,1,0,0,0,0,0,0,M,58,59,60,61,62,63,64,65,66,011000000,011000000
SYNTH_00900,1,1,1,0,1,0,1,0,0,M,70,71,72,73,74,75,76,77,78,111010100,111010100
SYNTH_00901,1,1,1,0,0,0,0,0,0,F,67,68,69,70,71,72,73,74,75,111000000,111000000
SYNTH_00902,1,0,0,0,0,0,0,0,0,M,47,48,49,50,51,52,53,54,55,100000000,100000000
SYNTH_00903,1,0,0,0,0,0,0,0,0,F,17,18,19,20,21,22,23,24,25,100000000,100000000
SYNTH_00904,0,0,0,0,0,0,0,1,1,M,69,70,71,72,73,74,75,76,77,000000011,000000011
SYNTH_00905,0,0,1,1,0,1,0,0,0,F,21,22,23,24,25,26,27,28,29,001101000,001101000
SYNTH_00906,0,0,0,0,0,0,0,0,0,F,27,28,29,30,31,32,33,34,35,000000000,000000000
SYNTH_00907,0,0,0,1,0,0,1,1,0,M,69,70,71,72,73,74,75,76,77,000100110,000100110
SYNTH_00908,1,0,1,1,0,1,0,0,0,F,41,42,43,44,45,46,47,48,49,101101000,101101000
SYNTH_00909,0,0,0,0,0,0,0,0,0,F,23,24,25,26,27,28,29,30,31,000000000,000000000
SYNTH_00910,0,0,0,1,1,1,1,0,0,F,41,42,43,44,45,46,47,48,49,000111100,000111100
SYNTH_00911,0,0,0,0,0,1,1,0,0,M,16,17,18,19,20,21,22,23,24,000001100,000001100
SYNTH_00912,0,0,0,0,0,0,0,0,0,M,30,31,32,33,34,35,36,37,38,000000000,000000000
SYNTH_00913,0,0,0,0,0,0,0,0,1,F,68,69,70,71,72,73,74,75,76,000000001,000000001
SYNTH_00914,0,0,0,0,0,0,0,0,0,M,29,30,31,32,33,34,35,36,37,000000000,000000000
SYNTH_00915,0,0,0,0,0,0,0,1,1,M,64,65,66,67,68,69,70,71,72,000000011,000000011
SYNTH_00916,0,1,1,0,0,0,0,0,0,M,44,45,46,47,48,49,50,51,52,011000000,011000000
SYNTH_00917,0,1,1,1,0,0,0,0,0,F,50,51,52,53,54,55,56,57,58,011100000,011100000
SYNTH_00918,0,1,1,1,1,0,1,0,0,M,53,54,55,56,57,58,59,60,61,011110100,011110100
SYNTH_00919,0,1,0,0,0,0,0,0,0,F,44,45,46,47,48,49,50,51,52,010000000,010000000
SYNTH_00920,0,1,1,1,0,0,0,0,0,F,14,15,16,17,18,19,20,21,22,011100000,011100000
SYNTH_00921,0,0,0,0,1,0,0,0,0,M,66,67,68,69,70,71,72,73,74,000010000,000010000
SYNTH_00922,0,0,1,1,1,0,0,0,0,M,40,41,42,43,44,45,46,47,48,001110000,001110000
SYNTH_00923,0,1,0,0,0,0,0,0,0,F,50,51,52,53,54,55,56,57,58,010000000,010000000
SYNTH_00924,1,0,1,0,1,0,1,0,0,M,44,45,46,47,48,49,50,51,52,101010100,101010100
SYNTH_00925,1,0,0,0,0,0,0,0,0,F,50,51,52,53,54,55,56,57,58,100000000,100000000
SYNTH_00926,1,0,0,0,0,0,0,0,0,F,32,33,34,35,36,37,38,39,40,100000000,100000000
SYNTH_00927,0,0,0,0,0,0,0,0,1,F,61,62,63,64,65,66,67,68,69,000000001,000000001
SYNTH_00928,0,0,0,1,1,1,0,0,0,M,25,26,27,28,29,30,31,32,33,000111000,000111000
SYNTH_00929,0,0,0,0,0,0,0,0,0,F,50,51,52,53,54,55,56,57,58,000000000,000000000
SYNTH_00930,0,1,0,1,0,0,0,0,0,F,46,47,48,49,50,51,52,53,54,010100000,010100000
SYNTH_00931,1,1,1,1,0,1,1,0,0,M,41,42,43,44,45,46,47,48,49,111101100,111101100
SYNTH_00932,1,1,0,0,0,0,0,0,0,F,13,14,15,16,17,18,19,20,21,110000000,110000000
SYNTH_00933,0,0,0,0,1,0,0,1,0,F,34,35,36,37,38,39,40,41,42,000010010,000010010
SYNTH_00934,0,0,0,1,0,1,1,1,1,F,14,15,16,17,18,19,20,21,22,000101111,000101111
SYNTH_00935,0,1,1,0,0,0,0,0,0,M,41,42,43,44,45,46,47,48,49,011000000,011000000
SYNTH_00936,0,0,0,0,0,0,0,0,1,M,52,53,54,55,56,57,58,59,60,000000001,000000001
SYNTH_00937,0,0,1,1,0,0,0,0,0,M,42,43,44,45,46,47,48,49,50,001100000,001100000
SYNTH_00938,0,0,0,0,0,0,0,1,0,M,56,57,58,59,60,61,62,63,64,000000010,000000010
SYNTH_00939,0,0,1,1,0,0,0,0,0,M,33,34,35,36,37,38,39,40,41,001100000,001100000
SYNTH_00940,1,1,1,0,0,0,0,0,0,F,30,31,32,33,34,35,36,37,38,111000000,111000000
SYNTH_00941,0,0,0,0,0,0,1,0,0,M,38,39,40,41,42,43,44,45,46,000000100,000000100
SYNTH_00942,1,1,1,0,0,0,0,0,0,F,25,26,27,28,29,30,31,32,33,111000000,111000000
SYNTH_00943,1,1,1,1,1,0,0,0,0,M,59,60,61,62,63,64,65,66,67,111110000,111110000
SYNTH_00944,1,0,1,0,0,1,0,0,0,M,59,60,61,62,63,64,65,66,67,101001000,101001000
SYNTH_00945,0,0,0,0,0,0,0,0,0,M,36,37,38,39,40,41,42,43,44,000000000,000000000
SYNTH_00946,0,0,1,0,1,1,1,1,1,M,58,59,60,61,62,63,64,65,66,001011111,001011111
SYNTH_00947,0,0,0,0,0,0,1,0,0,F,13,14,15,16,17,18,19,20,21,000000100,000000100
SYNTH_00948,0,0,0,0,0,1,0,1,0,F,21,22,23,24,25,26,27,28,29,000001010,000001010
SYNTH_00949,1,0,0,0,0,0,0,0,0,F,28,29,30,31,32,33,34,35,36,100000000,100000000
SYNTH_00950,0,0,1,1,1,0,0,1,0,M,34,35,36,37,38,39,40,41,42,001110010,001110010
SYNTH_00951,1,0,1,1,0,0,0,0,0,F,25,26,27,28,29,30,31,32,33,101100000,101100000
SYNTH_00952,1,1,1,2,0,0,2,2,1,M,42,43,44,45,46,47,48,49,50,111100111,111100111
SYNTH_00953,0,1,0,0,0,0,0,0,0,F,58,59,60,61,62,63,64,65,66,010000000,010000000
SYNTH_00954,0,0,0,0,0,0,0,1,1,M,38,39,40,41,42,43,44,45,46,000000011,000000011
SYNTH_00955,0,0,0,0,0,0,0,0,0,M,38,39,40,41,42,43,44,45,46,000000000,000000000
SYNTH_00956,0,0,0,1,0,1,1,0,0,M,15,16,17,18,19,20,21,22,23,000101100,000101100
SYNTH_00957,1,0,1,0,0,0,0,0,0,M,28,29,30,31,32,33,34,35,36,101000000,101000000
SYNTH_00958,0,0,0,1,1,0,1,0,1,M,59,60,61,62,63,64,65,66,67,000110101,000110101
SYNTH_00959,1,0,0,0,0,0,0,0,0,F,59,60,61,62,63,64,65,66,67,100000000,100000000
SYNTH_00960,1,0,0,0,0,0,0,0,0,F,18,19,20,21,22,23,24,25,26,100000000,100000000
SYNTH_00961,1,0,0,0,0,0,0,0,0,F,13,14,15,16,17,18,19,20,21,100000000,100000000
SYNTH_00962,0,1,0,1,1,1,1,0,1,M,61,62,63,64,65,66,67,68,69,010111101,010111101
SYNTH_00963,1,0,0,0,0,0,0,0,0,F,22,23,24,25,26,27,28,29,30,100000000,100000000
SYNTH_00964,0,0,0,0,0,0,0,2,1,M,45,46,47,48,49,50,51,52,53,000000011,000000011
SYNTH_00965,1,0,0,0,0,0,0,0,0,UNKNOWN,60,61,62,63,64,65,66,67,68,100000000,100000000
SYNTH_00966,0,0,0,0,0,0,0,0,0,M,58,59,60,61,62,63,64,65,66,000000000,000000000
SYNTH_00967,1,1,1,0,1,1,1,1,1,M,44,45,46,47,48,49,50,51,52,111011111,111011111
SYNTH_00968,0,1,0,1,1,0,0,0,0,UNKNOWN,34,35,36,37,38,39,40,41,42,010110000,010110000
SYNTH_00969,1,1,1,1,0,1,1,1,1,M,57,58,59,60,61,62,63,64,65,111101111,111101111
SYNTH_00970,0,0,0,1,0,0,0,0,0,M,52,53,54,55,56,57,58,59,60,000100000,000100000
SYNTH_00971,1,0,1,1,0,0,0,0,0,F,61,62,63,64,65,66,67,68,69,101100000,101100000
SYNTH_00972,0,1,0,0,0,0,0,0,0,M,42,43,44,45,46,47,48,49,50,010000000,010000000
SYNTH_00973,0,0,0,0,0,0,1,0,0,F,67,68,69,70,71,72,73,74,75,000000100,000000100
SYNTH_00974,1,0,0,1,0,0,0,0,0,M,57,58,59,60,61,62,63,64,65,100100000,100100000
SYNTH_00975,0,0,1,1,1,0,0,2,2,F,15,16,17,18,19,20,21,22,23,001110011,001110011
SYNTH_00976,1,0,0,1,0,0,0,0,0,F,29,30,31,32,33,34,35,36,37,100100000,100100000
SYNTH_00977,1,0,0,0,0,0,0,0,0,F,59,60,61,62,63,64,65,66,67,100000000,100000000
SYNTH_00978,1,0,1,1,0,0,0,0,0,F,18,19,20,21,22,23,24,25,26,101100000,101100000
SYNTH_00979,0,0,0,0,0,0,0,0,0,F,53,54,55,56,57,58,59,60,61,000000000,000000000
SYNTH_00980,0,0,0,0,0,0,0,0,1,F,32,33,34,35,36,37,38,39,40,000000001,000000001
SYNTH_00981,0,0,0,0,1,0,0,0,0,M,24,25,26,27,28,29,30,31,32,000010000,000010000
SYNTH_00982,0,0,0,1,0,0,0,0,0,M,43,44,45,46,47,48,49,50,51,000100000,000100000
SYNTH_00983,1,0,0,0,0,0,0,0,0,F,66,67,68,69,70,71,72,73,74,100000000,100000000
SYNTH_00984,1,0,0,0,0,1,0,0,1,M,64,65,66,67,68,69,70,71,72,100001001,100001001
SYNTH_00985,0,0,0,0,0,0,1,1,1,M,35,36,37,38,39,40,41,42,43,000000111,000000111
SYNTH_00986,1,1,0,1,1,0,0,0,0,M,12,13,14,15,16,17,18,19,20,110110000,110110000
SYNTH_00987,1,1,1,1,1,2,0,1,0,M,64,65,66,67,68,69,70,71,72,111111010,111111010
SYNTH_00988,0,0,0,0,1,0,0,1,1,M,64,65,66,67,68,69,70,71,72,000010011,000010011
SYNTH_00989,0,0,0,0,1,1,1,0,0,F,47,48,49,50,51,52,53,54,55,000011100,000011100
SYNTH_00990,0,1,0,1,1,0,0,0,0,UNKNOWN,49,50,51,52,53,54,55,56,57,010110000,010110000
SYNTH_00991,0,0,0,0,1,0,0,0,0,F,43,44,45,46,47,48,49,50,51,000010000,000010000
SYNTH_00992,0,0,0,0,1,0,0,0,0,M,12,13,14,15,16,17,18,19,20,000010000,000010000
SYNTH_00993,1,1,1,0,0,0,0,0,0,M,21,22,23,24,25,26,27,28,29,111000000,111000000
SYNTH_00994,0,0,0,0,0,0,0,0,0,F,20,21,22,23,24,25,26,27,28,000000000,000000000
SYNTH_00995,0,1,1,0,1,0,0,0,0,M,65,66,67,68,69,70,71,72,73,011010000,011010000
SYNTH_00996,0,0,1,1,1,0,0,0,0,F,14,15,16,17,18,19,20,21,22,001110000,001110000
SYNTH_00997,1,1,0,0,0,0,0,0,0,M,44,45,46,47,48,49,50,51,52,110000000,110000000
SYNTH_00998,0,0,0,0,0,0,0,0,1,F,33,34,35,36,37,38,39,40,41,000000001,000000001
SYNTH_00999,0,1,1,1,1,1,0,1,1,M,12,13,14,15,16,17,18,19,20,011111011,011111011
SYNTH_01000,1,1,0,1,0,1,0,1,0,F,66,67,68,69,70,71,72,73,74,110101010,110101010
SYNTH_01001,1,0,1,0,0,0,0,0,0,F,13,14,15,16,17,18,19,20,21,101000000,101000000
